"","BIZYGOMATIC_BRTH","ACROMION_HT","ACR_RADL_LNTH","BIACROMIAL_BRTH","BIDELTOID_BRTH","BUTTOCK_CIRC","BUTT_KNEE_LNTH","BUTT_POPLITEAL_LNTH","CHEST_BRTH","CHEST_CIRC","CHEST_DEPTH","CHEST_HT","EYE_HT_SITTING","FOOT_LNTH","FOREARM_HAND_LENTH","FUNCTIONAL_LEG_LNTH","GLUTEAL_FURROW_HT","HAND_BRTH_AT_METACARPALE","HAND_CIRC_AT_METACARPALE","HAND_LNTH","HEAD_BRTH","HEAD_CIRC","HEAD_LNTH","HIP_BRTH","HIP_BRTH_SITTING","KNEE_HT_SITTING","LATERAL_FEMORAL_EPICONDYLE_HT","LATERAL_MALLEOUS_HT","OVRHD_REACH","POPLITEAL_HT_SITTING","RADIALE_STYLION_LNTH","SITTING_HT","SLEEVE_OUTSEAM_LNTH","STATURE","THUMB_TIP_REACH","TROCHANTERION_HT","WAIST_CIRC_NATURAL","WAIST_CIRC_OMPHALION","WAIST_HT_NATURAL","WAIST_HT_OMPHALION","WEIGHT","GENDER","MASS","BMI"
"1",113.406659513635,1097.50987753897,250.586673179156,288.362116138334,349.422108348887,755.289241441208,474.166618964313,379.49750965465,206.234281014525,670.766758757701,159.019370049039,957.418152223297,617.962706078085,193.835365567584,308.041499995434,787.655199068477,539.048488701021,62.5221687488775,149.544979396148,142.947663819838,122.769489863100,490.548194433349,153.776899664681,258.947545198469,284.708405769762,388.206669160241,342.315074101507,38.7771956081192,1655.71086387426,282.080753939214,146.532955926269,723.936174956238,400.062788681681,1381.46997312733,579.257969615998,643.68294344749,522.343421323472,562.997570026132,830.79304427867,769.751260885873,347.796038086677,0.744275028629551,35.4533109016172,14.9992009769735
"2",113.923696695178,1104.05513253819,252.362699983617,290.13257843857,352.080247574162,760.495519391891,476.850121611499,381.840994308092,208.572982408171,677.337127267647,160.806857522796,963.409704703635,621.064469591659,195.101317778339,310.929550500577,793.0561041378,544.249529333324,62.9964683701123,150.614777792185,143.918418086104,123.309500168896,492.021968283180,154.488477449233,260.685978628802,286.956720804716,391.283302106499,345.349113008547,39.3574542827027,1666.67630096771,284.927607394987,148.441381059072,727.290999704597,403.758489920435,1388.61199387224,583.565889421736,649.214601155621,528.86173604421,569.755194874089,836.342679747787,775.483558645754,357.850663579875,0.759542199768348,36.4782945197663,15.2630555026912
"3",114.440733876720,1110.6003875374,254.138726788079,291.903040738806,354.738386799437,765.701797342574,479.533624258684,384.184478961533,210.911683801817,683.907495777592,162.594344996553,969.401257183972,624.166233105233,196.367269989095,313.817601005720,798.457009207124,549.450569965626,63.4707679913471,151.684576188223,144.88917235237,123.849510474692,493.495742133012,155.200055233785,262.424412059136,289.205035839671,394.359935052757,348.383151915587,39.9377129572861,1677.64173806116,287.774460850761,150.349806191874,730.645824452956,407.454191159189,1395.75401461714,587.873809227473,654.746258863753,535.380050764948,576.512819722046,841.892315216905,781.215856405636,367.905289073074,0.774809370907145,37.5032781379155,15.5269100284089
"4",114.957771058263,1117.14564253661,255.91475359254,293.673503039041,357.396526024712,770.908075293256,482.21712690587,386.527963614974,213.250385195463,690.477864287538,164.381832470310,975.39280966431,627.267996618807,197.633222199851,316.705651510862,803.857914276448,554.651610597929,63.9450676125819,152.75437458426,145.859926618636,124.389520780488,494.969515982843,155.911633018337,264.162845489470,291.453350874625,397.436567999014,351.417190822628,40.5179716318696,1688.60717515461,290.621314306534,152.258231324677,734.000649201314,411.149892397943,1402.89603536204,592.18172903321,660.277916571884,541.898365485686,583.270444570003,847.441950686023,786.948154165517,377.959914566272,0.790076542045942,38.5282617560646,15.7907645541266
"5",115.474808239806,1123.69089753583,257.690780397002,295.443965339277,360.054665249987,776.114353243939,484.900629553056,388.871448268416,215.589086589109,697.048232797483,166.169319944067,981.384362144647,630.369760132381,198.899174410607,319.593702016005,809.258819345772,559.852651230232,64.4193672338167,153.824172980297,146.830680884902,124.929531086284,496.443289832674,156.623210802889,265.901278919804,293.701665909579,400.513200945272,354.451229729668,41.098230306453,1699.57261224806,293.468167762307,154.166656457480,737.355473949673,414.845593636697,1410.03805610694,596.489648838948,665.809574280016,548.416680206424,590.02806941796,852.99158615514,792.680451925398,388.014540059471,0.805343713184739,39.5532453742138,16.0546190798443
"6",115.991845421349,1130.23615253504,259.466807201463,297.214427639513,362.712804475262,781.320631194622,487.584132200241,391.214932921857,217.927787982755,703.618601307429,167.956807417823,987.375914624984,633.471523645955,200.165126621363,322.481752521148,814.659724415095,565.053691862534,64.8936668550515,154.893971376335,147.801435151168,125.46954139208,497.917063682506,157.334788587441,267.639712350138,295.949980944534,403.58983389153,357.485268636708,41.6784889810365,1710.53804934150,296.315021218081,156.075081590282,740.710298698032,418.541294875451,1417.18007685185,600.797568644685,671.341231988147,554.934994927162,596.785694265917,858.541221624258,798.41274968528,398.069165552669,0.820610884323536,40.5782289923629,16.3184736055620
"7",116.508882602891,1136.78140753425,261.242834005925,298.984889939748,365.370943700537,786.526909145304,490.267634847427,393.558417575299,220.266489376401,710.188969817374,169.74429489158,993.367467105322,636.57328715953,201.431078832119,325.369803026291,820.060629484419,570.254732494837,65.3679664762863,155.963769772372,148.772189417434,126.009551697876,499.390837532337,158.046366371993,269.378145780472,298.198295979488,406.666466837788,360.519307543748,42.2587476556199,1721.50348643495,299.161874673854,157.983506723085,744.06512344639,422.236996114205,1424.32209759675,605.105488450423,676.872889696279,561.4533096479,603.543319113874,864.090857093376,804.145047445161,408.123791045867,0.835878055462333,41.6032126105121,16.5823281312798
"8",117.025919784434,1143.32666253346,263.018860810386,300.755352239984,368.029082925812,791.733187095987,492.951137494612,395.90190222874,222.605190770047,716.75933832732,171.531782365337,999.35901958566,639.675050673103,202.697031042875,328.257853531433,825.461534553743,575.455773127139,65.8422660975211,157.033568168410,149.742943683699,126.549562003672,500.864611382168,158.757944156544,271.116579210806,300.446611014442,409.743099784045,363.553346450789,42.8390063302034,1732.46892352840,302.008728129628,159.891931855888,747.41994819475,425.932697352959,1431.46411834165,609.41340825616,682.40454740441,567.971624368638,610.300943961831,869.640492562494,809.877345205042,418.178416539066,0.85114522660113,42.6281962286612,16.8461826569975
"9",117.542956965977,1149.87191753268,264.794887614848,302.52581454022,370.687222151087,796.93946504667,495.634640141798,398.245386882181,224.943892163693,723.329706837265,173.319269839094,1005.35057206600,642.776814186677,203.962983253631,331.145904036576,830.862439623066,580.656813759442,66.3165657187559,158.103366564447,150.713697949965,127.089572309468,502.338385232,159.469521941096,272.855012641140,302.694926049396,412.819732730303,366.587385357829,43.4192650047868,1743.43436062185,304.855581585401,161.800356988690,750.774772943109,429.628398591713,1438.60613908655,613.721328061897,687.936205112542,574.489939089375,617.058568809788,875.190128031612,815.609642964924,428.233042032264,0.866412397739927,43.6531798468104,17.1100371827152
"10",118.059994147520,1156.41717253189,266.570914419309,304.296276840455,373.345361376362,802.145742997352,498.318142788984,400.588871535623,227.282593557339,729.90007534721,175.106757312850,1011.34212454633,645.878577700252,205.228935464387,334.033954541719,836.26334469239,585.857854391745,66.7908653399907,159.173164960485,151.684452216231,127.629582615264,503.812159081831,160.181099725648,274.593446071474,304.943241084351,415.896365676561,369.621424264869,43.9995236793703,1754.39979771530,307.702435041175,163.708782121493,754.129597691467,433.324099830467,1445.74815983146,618.029247867635,693.467862820673,581.008253810113,623.816193657745,880.73976350073,821.341940724805,438.287667525463,0.881679568878724,44.6781634649595,17.3738917084329
