"","BIZYGOMATIC_BRTH","ACROMION_HT","ACR_RADL_LNTH","BIACROMIAL_BRTH","BIDELTOID_BRTH","BUTTOCK_CIRC","BUTT_KNEE_LNTH","BUTT_POPLITEAL_LNTH","CHEST_BRTH","CHEST_CIRC","CHEST_DEPTH","CHEST_HT","EYE_HT_SITTING","FOOT_LNTH","FOREARM_HAND_LENTH","FUNCTIONAL_LEG_LNTH","GLUTEAL_FURROW_HT","HAND_BRTH_AT_METACARPALE","HAND_CIRC_AT_METACARPALE","HAND_LNTH","HEAD_BRTH","HEAD_CIRC","HEAD_LNTH","HIP_BRTH","HIP_BRTH_SITTING","KNEE_HT_SITTING","LATERAL_FEMORAL_EPICONDYLE_HT","LATERAL_MALLEOUS_HT","OVRHD_REACH","POPLITEAL_HT_SITTING","RADIALE_STYLION_LNTH","SITTING_HT","SLEEVE_OUTSEAM_LNTH","STATURE","THUMB_TIP_REACH","TROCHANTERION_HT","WAIST_CIRC_NATURAL","WAIST_CIRC_OMPHALION","WAIST_HT_NATURAL","WAIST_HT_OMPHALION","WEIGHT","GENDER","MASS","BMI"
"1",114.300152901244,1105.48745758049,252.496538212379,290.919452322188,356.904684997573,752.163145534275,474.152954103762,378.589681868287,210.768636069175,674.282079456918,158.336660533374,964.89776142233,620.755745340481,195.923965521929,310.50076450622,790.548716365497,543.109958274831,63.8401223209952,153.107208518006,143.397048455303,123.142889309685,491.792464819782,154.287156943155,257.040733925971,292.227268495733,391.312831782767,344.744807318568,38.9761712493933,1667.49257186751,285.260963305904,148.054462124829,727.796895361283,403.720978567961,1391.18304627520,583.900544905265,646.812093807813,533.333963251973,562.914666597695,833.066474621695,773.746389729485,365.914666597695,0.842305564053419,37.3007517972513,15.0451263586226
"2",114.688028600209,1110.46750894250,253.779436430311,292.29481692174,358.795499442067,756.927526432572,476.513500485505,380.759587285089,212.540986855656,679.720825326475,160.137940118558,969.627099575415,623.407144424511,196.945703592193,313.015900576801,794.76995441872,547.127938915744,64.2069885367327,153.933325517642,144.176906062267,123.614750131712,493.079485732513,154.897517408950,258.817688796154,294.414596404910,393.902471544732,347.174205150516,39.4514001130419,1675.36140879948,287.568822633058,149.800836627358,730.457564141863,406.666009303962,1396.39146958277,587.286392482936,651.270435347049,538.266610459004,568.89618848461,837.41866705358,778.084846502627,372.461845050267,0.865693330436178,37.9681103468018,15.2553258261252
"3",115.075904299174,1115.44756030451,255.062334648242,293.670181521292,360.68631388656,761.69190733087,478.874046867247,382.929492701891,214.313337642138,685.159571196033,161.939219703743,974.35643772850,626.058543508542,197.967441662457,315.531036647383,798.991192471942,551.145919556656,64.5738547524701,154.759442517278,144.956763669230,124.086610953738,494.366506645245,155.507877874745,260.594643666336,296.601924314087,396.492111306696,349.603602982464,39.9266289766905,1683.23024573145,289.876681960211,151.547211129887,733.118232922443,409.611040039963,1401.59989289034,590.672240060608,655.728776886285,543.199257666034,574.877710371525,841.770859485465,782.423303275769,379.009023502839,0.889081096818937,38.6354688963523,15.4655252936277
"4",115.463779998138,1120.42761166652,256.345232866174,295.045546120844,362.577128331053,766.456288229167,481.234593248989,385.099398118694,216.085688428619,690.59831706559,163.740499288927,979.085775881583,628.709942592573,198.989179732721,318.046172717964,803.212430525164,555.163900197569,64.9407209682076,155.585559516915,145.736621276194,124.558471775765,495.653527557977,156.118238340540,262.371598536518,298.789252223264,399.08175106866,352.033000814413,40.4018578403391,1691.09908266342,292.184541287365,153.293585632415,735.778901703023,412.556070775964,1406.80831619791,594.058087638279,660.187118425521,548.131904873065,580.859232258441,846.12305191735,786.76176004891,385.556201955410,0.912468863201696,39.3028274459027,15.6757247611303
"5",115.851655697103,1125.40766302853,257.628131084106,296.420910720395,364.467942775547,771.220669127465,483.595139630731,387.269303535496,217.8580392151,696.037062935147,165.541778874111,983.815114034668,631.361341676603,200.010917802985,320.561308788546,807.433668578386,559.181880838481,65.3075871839451,156.411676516551,146.516478883158,125.030332597791,496.940548470708,156.728598806334,264.148553406701,300.976580132441,401.671390830624,354.462398646361,40.8770867039877,1698.96791959539,294.492400614518,155.039960134944,738.439570483603,415.501101511965,1412.01673950548,597.44393521595,664.645459964757,553.064552080096,586.840754145356,850.475244349235,791.100216822052,392.103380407982,0.935856629584456,39.9701859954532,15.8859242286329
"6",116.239531396068,1130.38771439054,258.911029302038,297.796275319947,366.358757220040,775.985050025762,485.955686012473,389.439208952298,219.630390001582,701.475808804704,167.343058459296,988.544452187752,634.012740760634,201.032655873249,323.076444859127,811.654906631609,563.199861479394,65.6744533996825,157.237793516187,147.296336490121,125.502193419818,498.22756938344,157.338959272129,265.925508276883,303.163908041618,404.261030592589,356.891796478309,41.3523155676364,1706.83675652736,296.800259941671,156.786334637473,741.100239264183,418.446132247965,1417.22516281305,600.829782793622,669.103801503993,557.997199287127,592.822276032271,854.82743678112,795.438673595194,398.650558860554,0.959244395967215,40.6375445450037,16.0961236961355
"7",116.627407095033,1135.36776575255,260.193927519969,299.171639919499,368.249571664534,780.74943092406,488.316232394215,391.6091143691,221.402740788063,706.914554674261,169.14433804448,993.273790340836,636.664139844665,202.054393943513,325.591580929708,815.876144684831,567.217842120306,66.04131961542,158.063910515823,148.076194097085,125.974054241844,499.514590296172,157.949319737924,267.702463147065,305.351235950795,406.850670354553,359.321194310257,41.827544431285,1714.70559345933,299.108119268825,158.532709140002,743.760908044763,421.391162983966,1422.43358612063,604.215630371293,673.56214304323,562.929846494158,598.803797919187,859.179629213005,799.777130368335,405.197737313126,0.982632162349974,41.3049030945542,16.3063231636380
"8",117.015282793997,1140.34781711456,261.476825737901,300.547004519051,370.140386109027,785.513811822357,490.676778775958,393.779019785903,223.175091574544,712.353300543819,170.945617629665,998.00312849392,639.315538928695,203.076132013777,328.10671700029,820.097382738053,571.235822761219,66.4081858311575,158.890027515459,148.856051704048,126.445915063871,500.801611208903,158.559680203719,269.479418017248,307.538563859972,409.440310116517,361.750592142205,42.3027732949336,1722.5744303913,301.415978595978,160.279083642530,746.421576825344,424.336193719967,1427.64200942820,607.601477948965,678.020484582466,567.862493701189,604.785319806102,863.53182164489,804.115587141477,411.744915765698,1.00601992873273,41.9722616441047,16.5165226311406
"9",117.403158492962,1145.32786847657,262.759723955833,301.922369118602,372.031200553521,790.278192720655,493.0373251577,395.948925202705,224.947442361025,717.792046413376,172.746897214849,1002.73246664700,641.966938012726,204.097870084041,330.621853070871,824.318620791276,575.253803402131,66.775052046895,159.716144515096,149.635909311012,126.917775885897,502.088632121635,159.170040669514,271.25637288743,309.725891769150,412.029949878482,364.179989974153,42.7780021585822,1730.44326732327,303.723837923132,162.025458145059,749.082245605924,427.281224455968,1432.85043273577,610.987325526636,682.478826121702,572.79514090822,610.766841693017,867.884014076775,808.454043914619,418.29209421827,1.02940769511549,42.6396201936551,16.7267220986432
"10",117.791034191927,1150.30791983858,264.042622173764,303.297733718154,373.922014998014,795.042573618952,495.397871539442,398.118830619507,226.719793147507,723.230792282933,174.548176800033,1007.46180480009,644.618337096757,205.119608154305,333.136989141453,828.539858844498,579.271784043044,67.1419182626324,160.542261514732,150.415766917975,127.389636707924,503.375653034367,159.780401135309,273.033327757613,311.913219678327,414.619589640446,366.609387806101,43.2532310222308,1738.31210425524,306.031697250285,163.771832647588,751.742914386504,430.226255191969,1438.05885604334,614.373173104308,686.937167660938,577.72778811525,616.748363579932,872.23620650866,812.79250068776,424.839272670841,1.05279546149825,43.3069787432056,16.9369215661458
