"","BIZYGOMATIC_BRTH","ACROMION_HT","ACR_RADL_LNTH","BIACROMIAL_BRTH","BIDELTOID_BRTH","BUTTOCK_CIRC","BUTT_KNEE_LNTH","BUTT_POPLITEAL_LNTH","CHEST_BRTH","CHEST_CIRC","CHEST_DEPTH","CHEST_HT","EYE_HT_SITTING","FOOT_LNTH","FOREARM_HAND_LENTH","FUNCTIONAL_LEG_LNTH","GLUTEAL_FURROW_HT","HAND_BRTH_AT_METACARPALE","HAND_CIRC_AT_METACARPALE","HAND_LNTH","HEAD_BRTH","HEAD_CIRC","HEAD_LNTH","HIP_BRTH","HIP_BRTH_SITTING","KNEE_HT_SITTING","LATERAL_FEMORAL_EPICONDYLE_HT","LATERAL_MALLEOUS_HT","OVRHD_REACH","POPLITEAL_HT_SITTING","RADIALE_STYLION_LNTH","SITTING_HT","SLEEVE_OUTSEAM_LNTH","STATURE","THUMB_TIP_REACH","TROCHANTERION_HT","WAIST_CIRC_NATURAL","WAIST_CIRC_OMPHALION","WAIST_HT_NATURAL","WAIST_HT_OMPHALION","WEIGHT","GENDER","MASS","BMI"
"1",2.43500208059319e-06,2.04884983765246e-07,7.76827773458593e-07,7.04297690589411e-07,5.04105049732063e-07,3.44513956833698e-07,4.25099441489852e-07,5.20825402481535e-07,1.63942329748602e-06,1.85805578040896e-07,1.33189478092446e-06,2.28088340342001e-07,3.8116221887467e-07,1.00101198320595e-06,5.45367156711637e-07,2.49355323118217e-07,2.78277094496771e-07,3.44961890834993e-06,1.41954479202965e-06,1.56060727742787e-06,2.40193787345317e-06,8.33709542322797e-07,1.80005485687384e-06,1.70615885330445e-06,1.06503919743052e-06,4.54718589736305e-07,4.83661999492042e-07,9.96426097216379e-06,1.29075763084607e-07,5.11228579046963e-07,8.53181854720912e-07,8.54848768567079e-07,4.10627302061932e-07,1.91182706194995e-07,3.39915232720631e-07,2.63109832955509e-07,2.27852725817549e-07,1.80590946480790e-07,2.41863734551467e-07,2.55040635493957e-07,1.24298726002592e-07,0.0221960935805946,1.2191965107974e-06,5.14237345227312e-06
"2",8.92874681142006e-06,7.65772555551037e-07,3.02117529258246e-06,2.14420733720403e-06,1.61765675458346e-06,1.16653596590484e-06,1.38132074766912e-06,1.80077138210537e-06,5.01097151995452e-06,6.11184444090467e-07,3.99571247530074e-06,8.61930869727333e-07,1.17294610627438e-06,2.92912249478065e-06,2.03460676399439e-06,8.98554617554765e-07,1.02263442457379e-06,1.22400455506344e-05,4.46638819769206e-06,5.46009283974257e-06,9.34796293260576e-06,2.74652530040817e-06,5.42936937161719e-06,5.32135801581728e-06,3.84064397932803e-06,1.60100179267460e-06,1.87935032842877e-06,3.49211803607264e-05,5.24446283571868e-07,1.90940412723501e-06,2.85860125348224e-06,2.62276628595124e-06,1.59150963189811e-06,6.89581193314367e-07,1.25479645547429e-06,1.02596585063674e-06,6.96569998475811e-07,5.41167027450641e-07,8.98673231088732e-07,1.01904796775936e-06,4.24034125623918e-07,0.0265756399395231,4.1600232426075e-06,1.7511843307764e-05
"3",2.61456532933076e-05,2.29207349564807e-06,9.3059144741953e-06,5.54715083043206e-06,4.46092975332118e-06,3.36149133019605e-06,3.75900617429827e-06,5.18063992691158e-06,1.32915129358413e-05,1.68109351642207e-06,1.05919201005511e-05,2.58432096496362e-06,3.09090285529622e-06,7.39023320958516e-06,5.98826410455424e-06,2.61293966972616e-06,2.99613820930853e-06,3.58568751996194e-05,1.21671931479347e-05,1.59656342339461e-05,2.82006706584811e-05,7.60405236104793e-06,1.40681134416810e-05,1.43445279382777e-05,1.18461698328135e-05,4.58363164793225e-06,5.70203065783998e-06,0.000101827457444431,1.63032529865480e-06,5.68789158091668e-06,8.00068945403493e-06,7.02389420167522e-06,4.79086983783134e-06,2.02042150278931e-06,3.81721588014839e-06,3.10200684018116e-06,1.86968106494987e-06,1.44139474410418e-06,2.64062120714639e-06,3.1295478367451e-06,1.21561263224841e-06,0.0316934625283885,1.19267874115655e-05,5.18081216954894e-05
"4",6.1594977009429e-05,5.40750792206875e-06,2.21667796166664e-05,1.22471412393383e-05,1.04625241505663e-05,8.32344977154846e-06,8.52899908457245e-06,1.24430820389973e-05,3.08911168268005e-05,3.88423081156376e-06,2.46117134227939e-05,6.12262952998444e-06,7.02762489412435e-06,1.61831921587613e-05,1.41448095785875e-05,6.09919750371898e-06,7.07103034227318e-06,8.76817212334333e-05,2.90411992949234e-05,3.88848981507898e-05,6.72354691059679e-05,1.76901962177737e-05,3.16428716944544e-05,3.36204606403191e-05,3.11509875366832e-05,1.0688289537097e-05,1.35540005129607e-05,0.000242994200015063,3.91660315407448e-06,1.33938724472203e-05,1.83547359166868e-05,1.65037868681230e-05,1.14196053195747e-05,4.73218798442605e-06,9.45452641181924e-06,7.39129449605859e-06,4.4130291751501e-06,3.43058072374535e-06,6.24043333014179e-06,7.50440691343424e-06,2.99380110780345e-06,0.0376490061745894,2.93696016214476e-05,0.000133008480796438
"5",0.000115815015201252,1.01541883189200e-05,4.12708966854534e-05,2.31946558335672e-05,2.11340943068093e-05,1.79578341447671e-05,1.62600607883755e-05,2.52527877940162e-05,6.2779699202229e-05,7.54282326028949e-06,5.05205569553121e-05,1.14511006631528e-05,1.38965429190863e-05,3.06889749602852e-05,2.66744425605145e-05,1.15240427488765e-05,1.33341364474341e-05,0.000183341337413402,6.12858085496823e-05,7.9835355128678e-05,0.000125666103747800,3.46740565082042e-05,6.15964759702741e-05,6.82010838071655e-05,7.01180654409861e-05,2.02008693197254e-05,2.52852012790874e-05,0.0004826559107079,7.25193506565035e-06,2.51636327874569e-05,3.47683710251344e-05,3.43153027115010e-05,2.13389421699692e-05,8.90862230330938e-06,1.94481797415094e-05,1.38104228354253e-05,9.17160108900014e-06,7.36727016924495e-06,1.17398919766634e-05,1.39031189422747e-05,6.33612966507581e-06,0.0445505035964748,6.21546425686934e-05,0.000300470909083562
"6",0.000174447662840624,1.51157471760346e-05,5.99024141162838e-05,3.75249194032064e-05,3.74194138608079e-05,3.37303073717688e-05,2.61097967584204e-05,4.31946558852722e-05,0.000112239628092207,1.2514504430661e-05,9.24494301884824e-05,1.69294021744528e-05,2.39055175731192e-05,5.05992195457505e-05,4.04158994050593e-05,1.75251293586417e-05,2.02535116917922e-05,0.000331654565669741,0.000114671173257814,0.000138282898285119,0.000184594413970356,5.80359750263404e-05,0.000105203699016680,0.000120652554876312,0.000137171648888376,3.10942736864189e-05,3.6977702174948e-05,0.000810951519971809,1.03548061702510e-05,3.75105822505618e-05,5.44699162018513e-05,6.31926799692164e-05,3.13651905811759e-05,1.34763871168948e-05,3.3517036201133e-05,2.02625729134694e-05,1.69628845318220e-05,1.44612889018575e-05,1.76432391802228e-05,1.99826985464563e-05,1.17349083923683e-05,0.0525298170585992,0.000115095805177866,0.00060348728520918
"7",0.000210440640905558,1.78558638957951e-05,6.78130489309156e-05,5.21077680902477e-05,5.9039468943568e-05,5.57963476737186e-05,3.56834684432037e-05,6.28126687396986e-05,0.000178584239342008,1.81481431798325e-05,0.000152374928872663,1.98011550653078e-05,3.61394912942540e-05,7.33733413328993e-05,4.98040201298617e-05,2.14863373136276e-05,2.50595399208771e-05,0.000532322868094325,0.000192102753019141,0.000203939468567111,0.000212961028171817,8.4124450109016e-05,0.000160955928314539,0.000187907129481769,0.000235074047194788,3.91480120958376e-05,4.23101700167418e-05,0.00118467871843743,1.13915370969718e-05,4.44085253467292e-05,7.0837826689152e-05,0.000103900145808886,3.62651904221892e-05,1.63955246729033e-05,4.92212874697602e-05,2.33280898594518e-05,2.83404363985144e-05,2.62234318859285e-05,2.11622966785286e-05,2.23752513607258e-05,1.94650324860540e-05,0.061741710372471,0.000190885543423440,0.00108357860655323
"8",0.000203655087419312,1.67272097799508e-05,5.98511821645744e-05,6.2607285519059e-05,8.55863136788306e-05,8.24164616057198e-05,4.24293081730368e-05,7.8336790524325e-05,0.00025721054973961,2.38925397612531e-05,0.000228810905729773,1.82671278834241e-05,4.85808639849994e-05,9.56729285089177e-05,5.18390136032543e-05,2.12258842209285e-05,2.61360288763802e-05,0.000771256448444198,0.00029061864027984,0.000259120699592961,0.000193291702860538,0.000108202656672167,0.000227108333992636,0.000260597962585721,0.000358348943972406,4.1129286027419e-05,3.80265503707136e-05,0.00157672483019025,9.67649383171341e-06,4.17840402104112e-05,7.75328182095071e-05,0.000154475732681164,3.31247960124612e-05,1.59964662279410e-05,6.27174366475247e-05,2.11866486541209e-05,4.34887997360121e-05,4.43999446235809e-05,2.03037255277556e-05,1.98153209241738e-05,2.9485843295981e-05,0.0722871563271721,0.000289113988777257,0.00176428328957258
"9",0.000159265530329404,1.24474665783508e-05,4.12648378047733e-05,6.64937730562161e-05,0.000118150806052839,0.000110402048929605,4.58273935051412e-05,8.53905143921198e-05,0.000343225991726906,2.996863073635e-05,0.000319001116350703,1.33335732985288e-05,5.90217773640625e-05,0.000117268231273835,4.94253796852182e-05,1.69376303082547e-05,2.49199109540211e-05,0.00101772586319247,0.000399072353188116,0.000289198497641070,0.000137626549977009,0.000127730782272076,0.000306479543005260,0.000328588351824257,0.000495426992415636,3.83686774940185e-05,2.68142257327397e-05,0.00202516097323104,6.32955956873279e-06,3.12934377830425e-05,7.4569162747219e-05,0.000211253495031465,2.43092195028948e-05,1.25598980173873e-05,7.07755745583733e-05,1.54421133226817e-05,6.26347286569545e-05,7.10580006663709e-05,1.55207984942596e-05,1.51360944307165e-05,4.19328837799776e-05,0.0843081109080377,0.000411104222782691,0.00265026933202959
"10",0.000105648752491380,7.35355209913258e-06,2.24297628802280e-05,6.57743538694111e-05,0.000159681100767962,0.000137227510173148,4.79807066107464e-05,8.41007126935838e-05,0.0004378306195298,3.72325114572941e-05,0.000422418079739558,7.70433800256462e-06,6.64643333965556e-05,0.000144666466941316,4.87441966039047e-05,1.09624076218819e-05,2.47657185249423e-05,0.00123224563641794,0.000501549713839138,0.000292000659992591,7.69900557082283e-05,0.000144558702909428,0.000407571546998931,0.000388312414888124,0.000633836522846608,3.71115880863608e-05,1.51459814050099e-05,0.00262343646761517,3.18793371160178e-06,1.88369565614926e-05,7.03514252644468e-05,0.000271424268982867,1.59026452804829e-05,7.96019139500872e-06,7.21918620810781e-05,1.04096878789071e-05,8.65329503495128e-05,0.000108580444813502,9.49640217072753e-06,1.33434766767774e-05,5.77496341372459e-05,0.0979530415167965,0.000566121027160806,0.0037446717165023
